Time,pressure_40,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
0,51.891788482666016,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
1800,51.53520202636719,67.47196960449219,66.97422790527344,66.93254852294922,0.13052618503570557,0.9914448857307434
3600,51.9684944152832,66.61646270751953,66.53803253173828,66.77225494384766,0.258819043636322,0.9659258127212524
5400,52.2087516784668,67.46806335449219,67.09854888916016,66.64804077148438,0.3826834261417389,0.9238795042037964
7200,52.327396392822266,68.00772857666016,66.88005828857422,67.23725891113281,0.5,0.8660253882408142
9000,51.89497375488281,67.75267791748047,67.4925308227539,67.14873504638672,0.6087614297866821,0.7933533191680908
10800,51.413597106933594,66.95491027832031,66.77154541015625,67.43402862548828,0.7071067690849304,0.7071067690849304
12600,51.73455047607422,66.671142578125,66.71916961669922,66.70874786376953,0.7933533191680908,0.6087614297866821
14400,52.01378631591797,67.29033660888672,66.82390594482422,66.82025146484375,0.8660253882408142,0.5
16200,52.00110626220703,67.69293212890625,66.96936798095703,66.98526000976562,0.9238795042037964,0.3826834261417389
18000,52.069461822509766,67.75936126708984,67.06685638427734,67.01803588867188,0.9659258127212524,0.258819043636322
19800,52.26226043701172,67.65605926513672,67.0819091796875,67.26201629638672,0.9914448857307434,0.13052618503570557
21600,52.04546356201172,67.7365493774414,67.51011657714844,67.21041107177734,1.0,-1.6081226229577292e-16
23400,52.5687370300293,67.84471130371094,66.95713806152344,67.46783447265625,0.9914448857307434,-0.13052618503570557
25200,52.81270217895508,68.04550170898438,67.71420288085938,67.28780364990234,0.9659258127212524,-0.258819043636322
27000,53.14189910888672,68.49148559570312,67.58692169189453,67.92658233642578,0.9238795042037964,-0.3826834261417389
28800,51.09193801879883,68.66990661621094,68.25007629394531,67.89619445800781,0.8660253882408142,-0.5
30600,51.68449783325195,67.44979095458984,66.78361511230469,67.17448425292969,0.7933533191680908,-0.6087614297866821
32400,51.826236724853516,67.30773162841797,66.95297241210938,66.53132629394531,0.7071067690849304,-0.7071067690849304
34200,52.56017303466797,67.76589965820312,66.55300903320312,66.99342346191406,0.6087614297866821,-0.7933533191680908
36000,52.79631805419922,68.28942108154297,67.25370788574219,66.90774536132812,0.5,-0.8660253882408142
37800,52.14979934692383,68.69823455810547,67.3072738647461,67.5562515258789,0.3826834261417389,-0.9238795042037964
39600,52.75133514404297,68.17850494384766,67.31952667236328,67.08464050292969,0.258819043636322,-0.9659258127212524
41400,52.62873458862305,68.45891571044922,67.47044372558594,67.68365478515625,0.13052618503570557,-0.9914448857307434
43200,52.539756774902344,68.30731201171875,67.7816162109375,67.50988006591797,-3.2162452459154583e-16,-1.0
45000,50.226524353027344,68.45787811279297,67.3923568725586,67.83582305908203,-0.13052618503570557,-0.9914448857307434
46800,51.63050079345703,67.28045654296875,66.52999877929688,66.5300064086914,-0.258819043636322,-0.9659258127212524
48600,51.354270935058594,67.53933715820312,66.56918334960938,66.58496856689453,-0.3826834261417389,-0.9238795042037964
50400,50.514312744140625,67.3093032836914,66.52999877929688,66.52999877929688,-0.5,-0.8660253882408142
52200,53.071041107177734,67.14356994628906,66.52999877929688,66.52999877929688,-0.6087614297866821,-0.7933533191680908
54000,52.93647384643555,68.23886108398438,67.20327758789062,67.12651062011719,-0.7071067690849304,-0.7071067690849304
55800,51.97026062011719,68.72193908691406,67.48563385009766,67.5824966430664,-0.7933533191680908,-0.6087614297866821
57600,51.51607131958008,67.50459289550781,67.09196472167969,67.07659912109375,-0.8660253882408142,-0.5
59400,51.421085357666016,66.60859680175781,66.57682800292969,66.70038604736328,-0.9238795042037964,-0.3826834261417389
61200,53.295372009277344,67.27843475341797,66.75354766845703,66.74150085449219,-0.9659258127212524,-0.258819043636322
63000,52.76286697387695,68.43771362304688,67.42294311523438,67.34907531738281,-0.9914448857307434,-0.13052618503570557
64800,52.48579406738281,68.52727508544922,67.59790802001953,67.74272155761719,-1.0,-1.8369701465288538e-16
66600,52.156951904296875,67.56874084472656,67.76271057128906,67.47892761230469,-0.9914448857307434,0.13052618503570557
68400,51.467918395996094,67.20252990722656,67.06227111816406,67.57221984863281,-0.9659258127212524,0.258819043636322
70200,52.134117126464844,66.78282928466797,66.7647933959961,66.6398696899414,-0.9238795042037964,0.3826834261417389
72000,52.991615295410156,67.62581634521484,66.95458984375,67.05542755126953,-0.8660253882408142,0.5
73800,52.56312561035156,68.40934753417969,67.60310363769531,67.37890625,-0.7933533191680908,0.6087614297866821
75600,52.41057205200195,67.83747100830078,67.48839569091797,67.86432647705078,-0.7071067690849304,0.7071067690849304
77400,51.396995544433594,67.36573791503906,67.83626556396484,67.29342651367188,-0.6087614297866821,0.7933533191680908
79200,51.207523345947266,66.55558013916016,66.59423065185547,67.01558685302734,-0.5,0.8660253882408142
81000,53.10077667236328,67.67909240722656,67.28419494628906,66.85576629638672,-0.3826834261417389,0.9238795042037964
82800,52.951080322265625,68.52384948730469,67.51041412353516,67.65290832519531,-0.258819043636322,0.9659258127212524
84600,51.989646911621094,67.71139526367188,68.0562973022461,67.20655059814453,-0.13052618503570557,0.9914448857307434
86400,51.91801452636719,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
