Time,Trial-0,Trial-1,Trial-2,Trial-3,Trial-4,Trial-5,Trial-6,Trial-7,Trial-8,Trial-9
0,465.0647277832031,465.4499206542969,466.12757873535156,465.4652404785156,464.8916015625,464.54234313964844,464.55381774902344,464.7067413330078,464.6458282470703,464.8130340576172
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,431.0736999511719,421.6932373046875,433.6022644042969,432.7790069580078,385.1845397949219,318.87310791015625,207.19824600219727,147.42123413085938,311.88084411621094,315.0975341796875
5400,326.1006164550781,358.64453125,150.39414978027344,316.42845153808594,448.9744567871094,650.5489807128906,729.7015075683594,761.4638061523438,725.2318420410156,736.6699523925781
7200,336.06085205078125,136.45632934570312,701.109130859375,430.3280334472656,0.0,0.0,0.0,0.0,0.0,0.0
9000,698.7223815917969,736.0569763183594,0.0,181.18470764160156,599.3055419921875,346.1634216308594,372.3218994140625,356.1387481689453,348.87901306152344,342.12989807128906
10800,0.0,0.0,137.8767852783203,780.8671875,0.0,650.3265380859375,647.2001953125,717.9843139648438,697.8239440917969,736.6972045898438
12600,148.93540954589844,136.7122039794922,685.2933654785156,0.0,616.3717651367188,0.0,0.0,0.0,0.0,0.0
14400,626.1211853027344,612.0248718261719,0.0,0.0,149.1188201904297,148.5261993408203,161.47080993652344,142.28565979003906,161.57675170898438,136.7104949951172
16200,264.7033996582031,128.15731811523438,238.82371520996094,443.467529296875,642.7199401855469,649.8458557128906,695.8320007324219,618.5542297363281,621.2442932128906,666.2445373535156
18000,225.6069793701172,249.8255615234375,663.6011657714844,485.0424499511719,0.0,136.14842224121094,142.71092224121094,135.7550048828125,0.0,136.07720947265625
19800,654.2446899414062,689.7071533203125,0.0,453.5077209472656,235.78944396972656,529.3262481689453,429.36639404296875,425.4506378173828,293.3190612792969,572.6793365478516
21600,453.02386474609375,543.6531982421875,342.41009521484375,801.4277038574219,266.7651062011719,450.76910400390625,684.8323974609375,699.14404296875,742.9462890625,204.91769409179688
23400,818.2299499511719,821.8431396484375,758.7012634277344,0.0,506.7449188232422,512.0105895996094,224.74734497070312,162.79270935058594,176.08480834960938,759.3049926757812
25200,147.11424255371094,0.0,270.3607177734375,724.0014343261719,726.7539672851562,715.3591613769531,704.8950500488281,789.1031188964844,794.0472106933594,511.84808349609375
27000,757.7330627441406,687.1182556152344,733.5580444335938,684.6198120117188,275.9578857421875,504.59393310546875,676.0004577636719,703.0888671875,778.8076477050781,824.4463195800781
28800,454.8817138671875,761.3000183105469,298.5615234375,569.1227722167969,794.5462646484375,758.9417724609375,280.2164611816406,442.27037048339844,235.4267120361328,0.0
30600,688.3058166503906,488.97572326660156,769.7059631347656,716.1346740722656,503.4529571533203,491.3798522949219,803.80517578125,784.9798889160156,815.0266418457031,841.1251831054688
32400,288.1778564453125,608.9660034179688,152.06753540039062,138.2216339111328,491.8427429199219,528.7055053710938,0.0,139.53843688964844,151.16915893554688,0.0
34200,778.47802734375,655.0486450195312,820.9569702148438,811.0675354003906,604.6173095703125,629.6232299804688,814.078369140625,794.680419921875,794.6033630371094,741.1135864257812
36000,221.4136505126953,490.76893615722656,159.43191528320312,381.4631805419922,529.0748596191406,136.5454864501953,0.0,552.1751403808594,0.0,672.0209350585938
37800,804.4898071289062,735.3342590332031,817.230224609375,778.0857238769531,662.6274719238281,834.70166015625,833.8682250976562,711.7154235839844,831.0777282714844,618.5423889160156
39600,507.83473205566406,518.8947906494141,535.60546875,532.1811981201172,379.8516387939453,285.84906005859375,0.0,277.9582214355469,0.0,556.5540008544922
41400,699.7346496582031,694.0752258300781,707.5747375488281,680.3315124511719,775.9385375976562,808.1884765625,814.6028137207031,790.5643005371094,835.1573486328125,536.8260803222656
43200,577.3701171875,555.5357666015625,639.0567626953125,646.6189575195312,554.5184631347656,658.3616638183594,420.1494598388672,616.0984802246094,158.67611694335938,724.4229125976562
45000,402.08941650390625,517.8411407470703,423.3993377685547,138.09185791015625,368.1285095214844,0.0,539.2492370605469,281.2338409423828,769.4921569824219,0.0
46800,708.1835021972656,521.9715118408203,675.5286865234375,832.6454772949219,734.7732849121094,844.1383056640625,697.16943359375,817.5830383300781,762.3038330078125,852.552001953125
48600,465.57025146484375,611.8602600097656,534.1137084960938,142.46197509765625,351.44752502441406,0.0,477.1383819580078,377.6151428222656,609.1517333984375,383.6198425292969
50400,611.7892761230469,488.3678741455078,519.6807861328125,819.932861328125,785.0540771484375,849.8561706542969,666.876953125,754.9327087402344,602.1914672851562,749.1930541992188
52200,476.67138671875,604.214111328125,605.087646484375,415.01258850097656,137.9635467529297,0.0,488.22998046875,627.3016662597656,570.6881713867188,634.7527160644531
54000,573.2518005371094,560.3551025390625,590.454833984375,732.4621887207031,810.2950439453125,823.79052734375,618.377197265625,666.4570922851562,642.4952087402344,594.5207672119141
55800,164.64111328125,0.0,0.0,139.12033081054688,141.7555389404297,0.0,0.0,0.0,0.0,0.0
57600,697.9471740722656,741.0629577636719,746.9411315917969,737.958984375,719.1257934570312,664.0593872070312,768.5444030761719,775.6403198242188,790.865966796875,780.0845642089844
59400,297.3316650390625,223.1605987548828,219.15689086914062,692.8081665039062,632.7904663085938,638.8161315917969,204.37100219726562,548.2436218261719,591.9223175048828,516.5640716552734
61200,536.8340148925781,453.9892578125,481.2300262451172,0.0,202.2414093017578,232.18064880371094,612.142578125,276.9651794433594,227.19834899902344,239.68544006347656
63000,466.1663055419922,624.0136413574219,551.293212890625,711.5403137207031,529.4556732177734,499.4971160888672,504.41944885253906,553.8070220947266,439.3187255859375,528.2180328369141
